,content_id,date_str,month,day,year
169,985,"Sep 16, 2017",9,16,2017
170,990,"May 31, 2017",5,31,2017
171,995,"May 30, 2017",5,30,2017
172,999,"May 30, 2017",5,30,2017
173,1019,missing,12,31,2099
174,1020,"Sep 5, 2017",9,5,2017
175,1021,"Sep 16, 2017",9,16,2017
176,1022,"Sep 16, 2017",9,16,2017
177,1023,"Sep 16, 2017",9,16,2017
178,1060,"Sep 17, 2017",9,17,2017
179,1061,missing,12,31,2099
180,1062,"Sep 18, 2017",9,18,2017
181,1081,"Sep 18, 2017",9,18,2017
182,1083,"Sep 18, 2017",9,18,2017
183,1090,"Sep 19, 2017",9,19,2017
184,1091,"Sep 19, 2017",9,19,2017
185,1092,"Sep 19, 2017",9,19,2017
186,1106,"Sep 19, 2017",9,19,2017
187,1113,"Sep 19, 2017",9,19,2017
188,1129,"Sep 20, 2017",9,20,2017
189,1131,"Sep 19, 2017",9,19,2017
190,1132,"Sep 20, 2017",9,20,2017
191,1153,"Sep 20, 2017",9,20,2017
192,1156,"Sep 20, 2017",9,20,2017
193,1168,"Sep 20, 2017",9,20,2017
194,1169,"Sep 21, 2017",9,21,2017
195,1170,"Sep 20, 2017",9,20,2017
196,1171,"Sep 21, 2017",9,21,2017
197,1198,"Sep 21, 2017",9,21,2017
198,1199,"Sep 21, 2017",9,21,2017
199,1200,"Sep 21, 2017",9,21,2017
200,1207,"Sep 21, 2017",9,21,2017
201,1208,"Sep 21, 2017",9,21,2017
202,1209,missing,12,31,2099
203,1234,"Sep 22, 2017",9,22,2017
204,1235,"Sep 22, 2017",9,22,2017
205,1236,"Sep 22, 2017",9,22,2017
206,1240,"Sep 22, 2017",9,22,2017
207,1244,"Sep 22, 2017",9,22,2017
208,1245,"Sep 22, 2017",9,22,2017
209,1246,"Sep 22, 2017",9,22,2017
210,1250,"Sep 23, 2017",9,23,2017
211,1268,"Sep 23, 2017",9,23,2017
212,1269,"Sep 23, 2017",9,23,2017
213,1270,"Sep 23, 2017",9,23,2017
214,1275,"Sep 24, 2017",9,24,2017
215,1278,"Sep 24, 2017",9,24,2017
216,1279,"Sep 22, 2017",9,22,2017
217,1280,"Sep 25, 2017",9,25,2017
218,1287,"Sep 24, 2017",9,24,2017
219,1288,"Sep 23, 2017",9,23,2017
220,1289,"Sep 23, 2017",9,23,2017
221,1291,"Sep 20, 2017",9,20,2017
222,1292,"Sep 19, 2017",9,19,2017
223,1293,"Sep 19, 2017",9,19,2017
224,1300,"Sep 25, 2017",9,25,2017
225,1301,"Sep 24, 2017",9,24,2017
226,1302,"Sep 26, 2017",9,26,2017
227,1303,"Sep 24, 2017",9,24,2017
228,1304,"Sep 25, 2017",9,25,2017
229,1305,"Sep 23, 2017",9,23,2017
230,1306,"Sep 25, 2017",9,25,2017
231,1307,"Sep 25, 2017",9,25,2017
232,1308,"Sep 19, 2017",9,19,2017
233,1315,"Sep 25, 2017",9,25,2017
234,1316,"Sep 25, 2017",9,25,2017
235,1317,"Sep 26, 2017",9,26,2017
236,1318,"Sep 27, 2017",9,27,2017
237,1319,"Sep 26, 2017",9,26,2017
238,1320,"Sep 25, 2017",9,25,2017
239,1321,"Sep 25, 2017",9,25,2017
240,1322,"Sep 25, 2017",9,25,2017
241,1326,"Sep 26, 2017",9,26,2017
242,1327,"Oct 17, 2017",10,17,2017
243,1328,"Sep 26, 2017",9,26,2017
244,1330,"Sep 26, 2017",9,26,2017
245,1332,"Sep 26, 2017",9,26,2017
246,1336,"Sep 26, 2017",9,26,2017
247,1338,"Sep 25, 2017",9,25,2017
248,1339,"Sep 22, 2017",9,22,2017
249,1340,"Sep 22, 2017",9,22,2017
250,1343,"Oct 3, 2017",10,3,2017
251,1345,"Sep 26, 2017",9,26,2017
252,1346,"Sep 26, 2017",9,26,2017
253,1347,"Sep 26, 2017",9,26,2017
254,1348,"Sep 21, 2017",9,21,2017
255,1352,"Sep 26, 2017",9,26,2017
256,1356,"Sep 27, 2017",9,27,2017
257,1358,"Sep 27, 2017",9,27,2017
258,1361,"Sep 27, 2017",9,27,2017
259,1365,missing,12,31,2099
260,1366,"Sep 26, 2017",9,26,2017
261,1367,"Sep 26, 2017",9,26,2017
262,1368,missing,12,31,2099
263,1369,"Sep 27, 2017",9,27,2017
264,1370,"Oct 21, 2017",10,21,2017
265,1374,"Sep 27, 2017",9,27,2017
266,1381,"Sep 28, 2017",9,28,2017
267,1385,"Sep 29, 2017",9,29,2017
268,1386,"Sep 29, 2017",9,29,2017
269,1389,"Sep 28, 2017",9,28,2017
270,1390,"Sep 28, 2017",9,28,2017
271,1392,"Sep 27, 2017",9,27,2017
272,1393,"Sep 29, 2017",9,29,2017
273,1394,"Dec 5, 2017",12,5,2017
274,1395,"Sep 30, 2017",9,30,2017
275,1396,"Sep 27, 2017",9,27,2017
276,1397,"Oct 5, 2017",10,5,2017
277,1398,"Sep 29, 2017",9,29,2017
278,1399,"Sep 29, 2017",9,29,2017
279,1400,"Sep 29, 2017",9,29,2017
280,1401,"Sep 28, 2017",9,28,2017
281,1402,"Sep 29, 2017",9,29,2017
282,1403,"Sep 27, 2017",9,27,2017
283,1407,"Sep 29, 2017",9,29,2017
284,1408,"Sep 29, 2017",9,29,2017
285,1409,"Sep 29, 2017",9,29,2017
286,1410,"Sep 28, 2017",9,28,2017
287,1411,"Sep 28, 2017",9,28,2017
288,1412,"Sep 28, 2017",9,28,2017
289,1413,"Sep 29, 2017",9,29,2017
290,1414,"Jan 10, 2018",1,10,2018
291,1419,"Sep 28, 2017",9,28,2017
292,1421,missing,12,31,2099
293,1423,"Sep 28, 2017",9,28,2017
294,1424,"Sep 29, 2017",9,29,2017
295,1425,"Sep 29, 2017",9,29,2017
296,1426,"Sep 28, 2017",9,28,2017
297,1427,"Sep 29, 2017",9,29,2017
298,1428,"Sep 27, 2017",9,27,2017
299,1429,"Sep 27, 2017",9,27,2017
300,1430,"Sep 27, 2017",9,27,2017
301,1431,"Sep 29, 2017",9,29,2017
302,1432,"Sep 28, 2017",9,28,2017
303,1435,missing,12,31,2099
304,1440,"Sep 29, 2017",9,29,2017
305,1441,"Sep 28, 2017",9,28,2017
306,1442,"Sep 28, 2017",9,28,2017
307,1443,"Sep 29, 2017",9,29,2017
308,1444,"Sep 29, 2017",9,29,2017
309,1445,"Sep 30, 2017",9,30,2017
310,1446,"Sep 30, 2017",9,30,2017
311,1447,"Sep 30, 2017",9,30,2017
312,1448,"Sep 29, 2017",9,29,2017
313,1450,"Sep 28, 2017",9,28,2017
314,1451,"Sep 28, 2017",9,28,2017
315,1453,"Sep 30, 2017",9,30,2017
316,1456,"Sep 28, 2017",9,28,2017
317,1457,missing,12,31,2099
318,1458,"Sep 28, 2017",9,28,2017
319,1460,"Sep 30, 2017",9,30,2017
320,1461,"Sep 30, 2017",9,30,2017
321,1462,"Sep 23, 2017",9,23,2017
322,1464,"Oct 2, 2017",10,2,2017
323,1465,missing,12,31,2099
324,1466,"Oct 1, 2017",10,1,2017
325,1467,"Sep 28, 2017",9,28,2017
326,1468,"Oct 1, 2017",10,1,2017
327,1469,"Sep 28, 2017",9,28,2017
328,1470,missing,12,31,2099
329,1471,missing,12,31,2099
330,1472,"Oct 1, 2017",10,1,2017
331,1473,"Sep 28, 2017",9,28,2017
332,1474,"Sep 30, 2017",9,30,2017
333,1475,"Sep 30, 2017",9,30,2017
334,1476,"Sep 29, 2017",9,29,2017
335,1477,missing,12,31,2099
336,1478,"Oct 1, 2017",10,1,2017
337,1479,"Oct 1, 2017",10,1,2017
338,1480,"Oct 1, 2017",10,1,2017
339,1481,"Sep 27, 2017",9,27,2017
340,1482,"Oct 1, 2017",10,1,2017
341,1483,"Sep 26, 2017",9,26,2017
342,1484,"Sep 28, 2017",9,28,2017
343,1485,"Sep 27, 2017",9,27,2017
344,1486,missing,12,31,2099
345,1487,"Oct 1, 2017",10,1,2017
346,1488,"Oct 1, 2017",10,1,2017
347,1489,"Oct 1, 2017",10,1,2017
348,1490,"Oct 1, 2017",10,1,2017
349,1491,"Oct 1, 2017",10,1,2017
350,1492,"Jan 19, 2018",1,19,2018
351,1493,"Oct 1, 2017",10,1,2017
352,1494,"Oct 1, 2017",10,1,2017
353,1495,"Oct 1, 2017",10,1,2017
354,1496,"Oct 2, 2017",10,2,2017
355,1497,"Oct 1, 2017",10,1,2017
356,1498,"Oct 1, 2017",10,1,2017
357,1499,"Oct 1, 2017",10,1,2017
358,1500,"Oct 1, 2017",10,1,2017
359,1501,"Oct 2, 2017",10,2,2017
360,1502,"Jan 12, 2018",1,12,2018
361,1503,"Oct 2, 2017",10,2,2017
362,1504,"Oct 2, 2017",10,2,2017
363,1505,"Oct 10, 2017",10,10,2017
364,1506,"Dec 29, 2017",12,29,2017
365,1507,"Oct 2, 2017",10,2,2017
366,1508,"Oct 2, 2017",10,2,2017
367,1509,"Oct 2, 2017",10,2,2017
368,1510,"Sep 29, 2017",9,29,2017
369,1511,"Oct 2, 2017",10,2,2017
370,1512,"Oct 1, 2017",10,1,2017
371,1513,"Oct 2, 2017",10,2,2017
372,1514,"Sep 29, 2017",9,29,2017
373,1515,"Oct 2, 2017",10,2,2017
374,1516,"Oct 2, 2017",10,2,2017
375,1517,"Oct 2, 2017",10,2,2017
376,1518,"Oct 2, 2017",10,2,2017
377,1519,"Oct 2, 2017",10,2,2017
378,1520,"Oct 2, 2017",10,2,2017
379,1521,"Oct 3, 2017",10,3,2017
380,1522,missing,12,31,2099
381,1523,"Jan 18, 2018",1,18,2018
382,1524,"Oct 2, 2017",10,2,2017
383,1525,"Oct 3, 2017",10,3,2017
384,1526,"Oct 2, 2017",10,2,2017
385,1527,"Oct 2, 2017",10,2,2017
386,1528,missing,12,31,2099
387,1529,"Oct 2, 2017",10,2,2017
388,1530,"Sep 27, 2017",9,27,2017
389,1532,"Oct 2, 2017",10,2,2017
390,1533,"Oct 3, 2017",10,3,2017
391,1534,"Oct 3, 2017",10,3,2017
392,1535,"Oct 3, 2017",10,3,2017
393,1536,"Oct 2, 2017",10,2,2017
394,1537,"Oct 4, 2017",10,4,2017
395,1538,"Oct 3, 2017",10,3,2017
396,1539,"Oct 2, 2017",10,2,2017
397,1540,"Oct 5, 2017",10,5,2017
398,1541,"Oct 3, 2017",10,3,2017
399,1542,"Jan 29, 2018",1,29,2018
400,1544,"Oct 3, 2017",10,3,2017
401,1545,"Oct 3, 2017",10,3,2017
402,1547,"Oct 3, 2017",10,3,2017
403,1548,"Oct 3, 2017",10,3,2017
404,1550,missing,12,31,2099
405,1553,"Oct 4, 2017",10,4,2017
406,1554,"Oct 3, 2017",10,3,2017
407,1555,"Oct 3, 2017",10,3,2017
408,1556,"Oct 3, 2017",10,3,2017
409,1557,missing,12,31,2099
410,1558,missing,12,31,2099
411,1559,"Oct 4, 2017",10,4,2017
412,1560,missing,12,31,2099
413,1561,"Oct 4, 2017",10,4,2017
414,1562,"Oct 3, 2017",10,3,2017
415,1563,"Oct 4, 2017",10,4,2017
416,1564,missing,12,31,2099
417,1565,"Oct 3, 2017",10,3,2017
418,1566,missing,12,31,2099
419,1567,"Oct 3, 2017",10,3,2017
420,1568,"Oct 3, 2017",10,3,2017
421,1569,"Oct 3, 2017",10,3,2017
422,1570,"Oct 4, 2017",10,4,2017
423,1571,"Oct 3, 2017",10,3,2017
424,1572,"Sep 29, 2017",9,29,2017
425,1573,"Sep 29, 2017",9,29,2017
426,1574,"Oct 3, 2017",10,3,2017
427,1578,"Oct 3, 2017",10,3,2017
428,1581,"Sep 27, 2017",9,27,2017
429,1582,"Oct 4, 2017",10,4,2017
430,1583,"Oct 4, 2017",10,4,2017
431,1584,"Oct 6, 2017",10,6,2017
432,1585,"Oct 4, 2017",10,4,2017
433,1586,"Oct 4, 2017",10,4,2017
434,1587,"Oct 4, 2017",10,4,2017
435,1588,"Oct 5, 2017",10,5,2017
436,1589,"Oct 4, 2017",10,4,2017
437,1590,"Oct 4, 2017",10,4,2017
438,1591,missing,12,31,2099
439,1592,"Oct 5, 2017",10,5,2017
440,1593,"Oct 3, 2017",10,3,2017
441,1594,"Oct 4, 2017",10,4,2017
442,1595,"Jun 29, 2017",6,29,2017
443,1596,"Oct 4, 2017",10,4,2017
444,1597,"Oct 4, 2017",10,4,2017
445,1598,"Oct 4, 2017",10,4,2017
446,1599,"Oct 4, 2017",10,4,2017
447,1600,"Oct 4, 2017",10,4,2017
448,1601,"Oct 4, 2017",10,4,2017
449,1602,"Oct 4, 2017",10,4,2017
450,1603,"Oct 4, 2017",10,4,2017
451,1604,"Oct 3, 2017",10,3,2017
452,1605,"Oct 4, 2017",10,4,2017
453,1607,"Oct 4, 2017",10,4,2017
454,1608,"Oct 4, 2017",10,4,2017
455,1609,"Oct 4, 2017",10,4,2017
456,1610,"Oct 4, 2017",10,4,2017
457,1611,"Oct 5, 2017",10,5,2017
458,1612,"Oct 4, 2017",10,4,2017
459,1613,"Oct 5, 2017",10,5,2017
460,1614,"Oct 5, 2017",10,5,2017
461,1615,"Oct 4, 2017",10,4,2017
462,1616,"Oct 5, 2017",10,5,2017
463,1617,"Oct 5, 2017",10,5,2017
464,1618,"Oct 5, 2017",10,5,2017
465,1619,"Oct 5, 2017",10,5,2017
466,1620,"Oct 5, 2017",10,5,2017
467,1621,"Oct 5, 2017",10,5,2017
468,1622,"Oct 5, 2017",10,5,2017
469,1623,"Oct 5, 2017",10,5,2017
470,1624,"Oct 5, 2017",10,5,2017
471,1625,"Oct 5, 2017",10,5,2017
472,1626,"Dec 8, 2017",12,8,2017
473,1627,"Oct 5, 2017",10,5,2017
474,1628,"Oct 2, 2017",10,2,2017
475,1629,"Oct 7, 2017",10,7,2017
476,1630,"Oct 5, 2017",10,5,2017
477,1631,"Oct 4, 2017",10,4,2017
478,1632,"Oct 5, 2017",10,5,2017
479,1633,"Sep 30, 2017",9,30,2017
480,1634,"Oct 4, 2017",10,4,2017
481,1635,"Oct 5, 2017",10,5,2017
482,1636,"Oct 5, 2017",10,5,2017
483,1637,"Oct 5, 2017",10,5,2017
484,1638,"Oct 5, 2017",10,5,2017
485,1639,"Oct 5, 2017",10,5,2017
486,1640,"Oct 5, 2017",10,5,2017
487,1641,"Oct 5, 2017",10,5,2017
488,1642,"Oct 6, 2017",10,6,2017
489,1643,"Oct 6, 2017",10,6,2017
490,1644,"Oct 5, 2017",10,5,2017
491,1645,"Oct 5, 2017",10,5,2017
492,1646,"Oct 6, 2017",10,6,2017
493,1647,"Oct 5, 2017",10,5,2017
494,1648,"Oct 5, 2017",10,5,2017
495,1649,"Oct 5, 2017",10,5,2017
496,1650,"Oct 5, 2017",10,5,2017
497,1651,"Oct 6, 2017",10,6,2017
498,1652,"Oct 6, 2017",10,6,2017
499,1653,"Oct 6, 2017",10,6,2017
500,1654,"Oct 6, 2017",10,6,2017
501,1655,"Oct 4, 2017",10,4,2017
502,1656,"Oct 6, 2017",10,6,2017
503,1657,"Oct 6, 2017",10,6,2017
504,1658,missing,12,31,2099
505,1659,"Oct 4, 2017",10,4,2017
506,1660,"Oct 6, 2017",10,6,2017
507,1661,"Oct 6, 2017",10,6,2017
508,1662,"Nov 24, 2017",11,24,2017
509,1663,"Oct 6, 2017",10,6,2017
510,1664,"Oct 6, 2017",10,6,2017
511,1665,"Oct 6, 2017",10,6,2017
512,1666,"Oct 6, 2017",10,6,2017
513,1667,"Oct 6, 2017",10,6,2017
514,1668,"Oct 20, 2017",10,20,2017
515,1669,missing,12,31,2099
516,1670,"Oct 6, 2017",10,6,2017
517,1671,"Oct 31, 2017",10,31,2017
518,1673,"Oct 6, 2017",10,6,2017
519,1674,"Feb 15, 2017",2,15,2017
520,1675,missing,12,31,2099
521,1676,"Oct 6, 2017",10,6,2017
522,1677,"Oct 6, 2017",10,6,2017
523,1682,"Oct 7, 2017",10,7,2017
524,1683,"Oct 3, 2017",10,3,2017
525,1684,"Oct 6, 2017",10,6,2017
526,1685,"Oct 5, 2017",10,5,2017
527,1686,"Oct 6, 2017",10,6,2017
528,1687,"Oct 7, 2017",10,7,2017
529,1688,"Oct 7, 2017",10,7,2017
530,1689,"Oct 6, 2017",10,6,2017
531,1690,"Oct 6, 2017",10,6,2017
532,1691,"Oct 6, 2017",10,6,2017
533,1692,"Oct 6, 2017",10,6,2017
534,1693,"Oct 5, 2017",10,5,2017
535,1694,"Oct 7, 2017",10,7,2017
536,1695,"Oct 6, 2017",10,6,2017
537,1696,missing,12,31,2099
538,1697,"Oct 7, 2017",10,7,2017
539,1698,"Oct 6, 2017",10,6,2017
540,1699,"Oct 3, 2017",10,3,2017
541,1700,"Oct 5, 2017",10,5,2017
542,1701,"Oct 5, 2017",10,5,2017
543,1702,"Oct 7, 2017",10,7,2017
544,1703,missing,12,31,2099
545,1704,"Oct 6, 2017",10,6,2017
546,1705,missing,12,31,2099
547,1706,"Oct 2, 2017",10,2,2017
548,1707,"Oct 6, 2017",10,6,2017
549,1708,"Oct 2, 2017",10,2,2017
550,1709,"Oct 7, 2017",10,7,2017
551,1710,"Oct 6, 2017",10,6,2017
552,1711,"Oct 4, 2017",10,4,2017
553,1712,"Oct 8, 2017",10,8,2017
554,1713,"Oct 7, 2017",10,7,2017
555,1714,"Oct 6, 2017",10,6,2017
556,1715,"Oct 8, 2017",10,8,2017
557,1716,"Oct 7, 2017",10,7,2017
558,1717,"Oct 7, 2017",10,7,2017
559,1718,missing,12,31,2099
560,1719,"Oct 7, 2017",10,7,2017
561,1720,"Oct 7, 2017",10,7,2017
562,1721,"Oct 8, 2017",10,8,2017
563,1722,"Oct 5, 2017",10,5,2017
564,1723,"Oct 6, 2017",10,6,2017
565,1724,"Oct 8, 2017",10,8,2017
566,1725,"Oct 18, 2017",10,18,2017
567,1727,"Oct 7, 2017",10,7,2017
568,1728,"Oct 7, 2017",10,7,2017
569,1729,"Oct 7, 2017",10,7,2017
570,1730,"Oct 7, 2017",10,7,2017
571,1731,"Oct 7, 2017",10,7,2017
572,1732,"Oct 7, 2017",10,7,2017
573,1735,"Oct 7, 2017",10,7,2017
574,1736,missing,12,31,2099
575,1737,missing,12,31,2099
576,1738,"Oct 8, 2017",10,8,2017
577,1739,"Oct 8, 2017",10,8,2017
578,1740,"Oct 8, 2017",10,8,2017
579,1741,"Oct 8, 2017",10,8,2017
580,1742,"Oct 8, 2017",10,8,2017
581,1743,"Oct 5, 2017",10,5,2017
582,1744,"Oct 5, 2017",10,5,2017
583,1746,"Oct 5, 2017",10,5,2017
584,1747,"Oct 8, 2017",10,8,2017
585,1748,"Oct 6, 2017",10,6,2017
586,1749,"Oct 8, 2017",10,8,2017
587,1750,"Oct 9, 2017",10,9,2017
588,1751,"Oct 8, 2017",10,8,2017
589,1752,"Oct 8, 2017",10,8,2017
590,1753,"Dec 5, 2017",12,5,2017
591,1754,"Oct 8, 2017",10,8,2017
592,1755,"Oct 9, 2017",10,9,2017
593,1756,missing,12,31,2099
594,1757,"Oct 8, 2017",10,8,2017
595,1758,"Oct 9, 2017",10,9,2017
596,1759,"Oct 8, 2017",10,8,2017
597,1760,"Oct 6, 2017",10,6,2017
598,1761,"Oct 8, 2017",10,8,2017
599,1762,"Oct 6, 2017",10,6,2017
600,1763,missing,12,31,2099
601,1764,"Oct 8, 2017",10,8,2017
602,1765,"Oct 5, 2017",10,5,2017
603,1766,"Oct 8, 2017",10,8,2017
604,1767,"Oct 8, 2017",10,8,2017
605,1768,"Oct 9, 2017",10,9,2017
606,1769,"Oct 9, 2017",10,9,2017
607,1770,"Oct 8, 2017",10,8,2017
608,1771,missing,12,31,2099
609,1772,"Oct 9, 2017",10,9,2017
610,1773,missing,12,31,2099
611,1774,"Oct 9, 2017",10,9,2017
612,1775,"Oct 9, 2017",10,9,2017
613,1776,"Oct 9, 2017",10,9,2017
614,1777,"Jun 13, 2017",6,13,2017
615,1778,"Oct 9, 2017",10,9,2017
616,1779,"Oct 9, 2017",10,9,2017
617,1780,"Oct 9, 2017",10,9,2017
618,1781,"Oct 5, 2017",10,5,2017
619,1782,"Oct 9, 2017",10,9,2017
620,1784,"Oct 10, 2017",10,10,2017
621,1786,"Oct 10, 2017",10,10,2017
622,1787,"Sep 25, 2017",9,25,2017
623,1788,"Oct 9, 2017",10,9,2017
624,1790,"Oct 9, 2017",10,9,2017
625,1792,"Oct 6, 2017",10,6,2017
626,1793,"Oct 9, 2017",10,9,2017
627,1794,"Dec 15, 2017",12,15,2017
628,1795,"Oct 9, 2017",10,9,2017
629,1797,"Oct 5, 2017",10,5,2017
